Sample_ID	Component	Value	K
I6668	V1	0.511828	3
I6668	V2	0.488162	3
I6668	V3	1.00E-05	3
I6668	V1	0.802888	4
I6668	V2	0.024712	4
I6668	V3	1.00E-05	4
I6668	V4	0.172391	4
I6668	V1	0.149506	5
I6668	V2	0.051033	5
I6668	V3	1.00E-05	5
I6668	V4	1.00E-05	5
I6668	V5	0.799441	5
I6668	V1	0.058814	6
I6668	V2	1.00E-05	6
I6668	V3	1.00E-05	6
I6668	V4	1.00E-05	6
I6668	V5	0.803702	6
I6668	V6	0.137454	6
I6668	V1	1.00E-05	7
I6668	V2	0.137	7
I6668	V3	0.047286	7
I6668	V4	0.799544	7
I6668	V5	1.00E-05	7
I6668	V6	0.01614	7
I6668	V7	1.00E-05	7
I6668	V1	0.135316	8
I6668	V2	1.00E-05	8
I6668	V3	0.796747	8
I6668	V4	1.00E-05	8
I6668	V5	0.049311	8
I6668	V6	0.018586	8
I6668	V7	1.00E-05	8
I6668	V8	1.00E-05	8
I6668	V1	0.13154	9
I6668	V2	0.790216	9
I6668	V3	1.00E-05	9
I6668	V4	1.00E-05	9
I6668	V5	1.00E-05	9
I6668	V6	1.00E-05	9
I6668	V7	0.050751	9
I6668	V8	1.00E-05	9
I6668	V9	0.027443	9
I6669	V1	1	1
I6669	V1	1.00E-05	2
I6669	V2	0.99999	2
I6669	V1	0.453975	3
I6669	V2	0.546015	3
I6669	V3	1.00E-05	3
I6669	V1	0.942309	4
I6669	V2	0.00881	4
I6669	V3	1.00E-05	4
I6669	V4	0.048871	4
I6669	V1	0.03404	5
I6669	V2	0.027245	5
I6669	V3	1.00E-05	5
I6669	V4	1.00E-05	5
I6669	V5	0.938695	5
I6669	V1	0.03734	6
I6669	V2	1.00E-05	6
I6669	V3	1.00E-05	6
I6669	V4	1.00E-05	6
I6669	V5	0.955335	6
I6669	V6	0.007295	6
I6669	V1	1.00E-05	7
I6669	V2	0.012953	7
I6669	V3	0.050841	7
I6669	V4	0.936167	7
I6669	V5	1.00E-05	7
I6669	V6	1.00E-05	7
I6669	V7	1.00E-05	7
I6669	V1	0.012234	8
I6669	V2	1.00E-05	8
I6669	V3	0.931959	8
I6669	V4	1.00E-05	8
I6669	V5	0.055757	8
I6669	V6	1.00E-05	8
I6669	V7	1.00E-05	8
I6669	V8	1.00E-05	8
I6669	V1	0.010764	9
I6669	V2	0.939405	9
I6669	V3	1.00E-05	9
I6669	V4	1.00E-05	9
I6669	V5	1.00E-05	9
I6669	V6	1.00E-05	9
I6669	V7	1.00E-05	9
I6669	V8	1.00E-05	9
I6669	V9	0.049772	9
I6670	V1	1	1
I6670	V1	1.00E-05	2
I6670	V2	0.99999	2
I6670	V1	0.440232	3
I6670	V2	0.559758	3
I6670	V3	1.00E-05	3
I6670	V1	0.962924	4
I6670	V2	1.00E-05	4
I6670	V3	0.037056	4
I6670	V4	1.00E-05	4
I6670	V1	1.00E-05	5
I6670	V2	1.00E-05	5
I6670	V3	1.00E-05	5
I6670	V4	0.049977	5
I6670	V5	0.949993	5
I6670	V1	1.00E-05	6
I6670	V2	1.00E-05	6
I6670	V3	0.023928	6
I6670	V4	0.058075	6
I6670	V5	0.917967	6
I6670	V6	1.00E-05	6
I6670	V1	0.02439	7
I6670	V2	1.00E-05	7
I6670	V3	0.094194	7
I6670	V4	0.881376	7
I6670	V5	1.00E-05	7
I6670	V6	1.00E-05	7
I6670	V7	1.00E-05	7
I6670	V1	1.00E-05	8
I6670	V2	1.00E-05	8
I6670	V3	0.867942	8
I6670	V4	0.014417	8
I6670	V5	0.117591	8
I6670	V6	1.00E-05	8
I6670	V7	1.00E-05	8
I6670	V8	1.00E-05	8
I6670	V1	1.00E-05	9
I6670	V2	0.878964	9
I6670	V3	1.00E-05	9
I6670	V4	1.00E-05	9
I6670	V5	1.00E-05	9
I6670	V6	0.031789	9
I6670	V7	1.00E-05	9
I6670	V8	1.00E-05	9
I6670	V9	0.089187	9
I6671	V1	1	1
I6671	V1	0.026157	2
I6671	V2	0.973843	2
I6671	V1	0.463339	3
I6671	V2	0.536651	3
I6671	V3	1.00E-05	3
I6671	V1	0.876329	4
I6671	V2	0.025924	4
I6671	V3	0.016466	4
I6671	V4	0.081281	4
I6671	V1	0.065863	5
I6671	V2	0.059914	5
I6671	V3	1.00E-05	5
I6671	V4	0.004987	5
I6671	V5	0.869226	5
I6671	V1	0.068572	6
I6671	V2	1.00E-05	6
I6671	V3	1.00E-05	6
I6671	V4	0.008922	6
I6671	V5	0.878773	6
I6671	V6	0.043713	6
I6671	V1	0.008571	7
I6671	V2	0.027189	7
I6671	V3	0.034429	7
I6671	V4	0.874043	7
I6671	V5	1.00E-05	7
I6671	V6	0.055748	7
I6671	V7	1.00E-05	7
I6671	V1	0.028498	8
I6671	V2	1.00E-05	8
I6671	V3	0.869806	8
I6671	V4	0.007762	8
I6671	V5	0.042593	8
I6671	V6	0.05131	8
I6671	V7	1.00E-05	8
I6671	V8	1.00E-05	8
I6671	V1	0.021883	9
I6671	V2	0.867515	9
I6671	V3	1.00E-05	9
I6671	V4	0.028751	9
I6671	V5	1.00E-05	9
I6671	V6	0.00495	9
I6671	V7	0.06172	9
I6671	V8	1.00E-05	9
I6671	V9	0.015151	9
I6674	V1	1	1
I6674	V1	1.00E-05	2
I6674	V2	0.99999	2
I6674	V1	0.487624	3
I6674	V2	0.512366	3
I6674	V3	1.00E-05	3
I6674	V1	0.895238	4
I6674	V2	1.00E-05	4
I6674	V3	1.00E-05	4
I6674	V4	0.104742	4
I6674	V1	0.090308	5
I6674	V2	0.009205	5
I6674	V3	1.00E-05	5
I6674	V4	1.00E-05	5
I6674	V5	0.900468	5
I6674	V1	0.010589	6
I6674	V2	1.00E-05	6
I6674	V3	1.00E-05	6
I6674	V4	1.00E-05	6
I6674	V5	0.921527	6
I6674	V6	0.067854	6
I6674	V1	1.00E-05	7
I6674	V2	0.069176	7
I6674	V3	0.014901	7
I6674	V4	0.915883	7
I6674	V5	1.00E-05	7
I6674	V6	1.00E-05	7
I6674	V7	1.00E-05	7
I6674	V1	0.068383	8
I6674	V2	1.00E-05	8
I6674	V3	0.913535	8
I6674	V4	1.00E-05	8
I6674	V5	0.018032	8
I6674	V6	1.00E-05	8
I6674	V7	1.00E-05	8
I6674	V8	1.00E-05	8
I6674	V1	0.067714	9
I6674	V2	0.91667	9
I6674	V3	1.00E-05	9
I6674	V4	1.00E-05	9
I6674	V5	1.00E-05	9
I6674	V6	1.00E-05	9
I6674	V7	0.010538	9
I6674	V8	1.00E-05	9
I6674	V9	0.005028	9
I6675	V1	1	1
I6675	V1	0.042048	2
I6675	V2	0.957952	2
I6675	V1	0.540283	3
I6675	V2	0.459707	3
I6675	V3	1.00E-05	3
I6675	V1	0.806104	4
I6675	V2	1.00E-05	4
I6675	V3	1.00E-05	4
I6675	V4	0.193876	4
I6675	V1	0.175023	5
I6675	V2	0.016323	5
I6675	V3	1.00E-05	5
I6675	V4	1.00E-05	5
I6675	V5	0.808633	5
I6675	V1	0.027278	6
I6675	V2	1.00E-05	6
I6675	V3	1.00E-05	6
I6675	V4	1.00E-05	6
I6675	V5	0.807131	6
I6675	V6	0.16556	6
I6675	V1	1.00E-05	7
I6675	V2	0.157155	7
I6675	V3	0.006995	7
I6675	V4	0.805559	7
I6675	V5	1.00E-05	7
I6675	V6	0.030261	7
I6675	V7	1.00E-05	7
I6675	V1	0.154746	8
I6675	V2	1.00E-05	8
I6675	V3	0.803908	8
I6675	V4	1.00E-05	8
I6675	V5	0.006217	8
I6675	V6	0.035089	8
I6675	V7	1.00E-05	8
I6675	V8	1.00E-05	8
I6675	V1	0.15497	9
I6675	V2	0.790757	9
I6675	V3	1.00E-05	9
I6675	V4	1.00E-05	9
I6675	V5	1.00E-05	9
I6675	V6	1.00E-05	9
I6675	V7	0.054213	9
I6675	V8	1.00E-05	9
I6675	V9	1.00E-05	9
I6677	V1	1	1
I6677	V1	0.477315	2
I6677	V2	0.522685	2
I6677	V1	0.742268	3
I6677	V2	1.00E-05	3
I6677	V3	0.257722	3
I6677	V1	1.00E-05	4
I6677	V2	1.00E-05	4
I6677	V3	0.162821	4
I6677	V4	0.837159	4
I6677	V1	0.8347	5
I6677	V2	1.00E-05	5
I6677	V3	1.00E-05	5
I6677	V4	0.16527	5
I6677	V5	1.00E-05	5
I6677	V1	1.00E-05	6
I6677	V2	1.00E-05	6
I6677	V3	1.00E-05	6
I6677	V4	0.16335	6
I6677	V5	1.00E-05	6
I6677	V6	0.83661	6
I6677	V1	0.1658	7
I6677	V2	0.83415	7
I6677	V3	1.00E-05	7
I6677	V4	1.00E-05	7
I6677	V5	1.00E-05	7
I6677	V6	1.00E-05	7
I6677	V7	1.00E-05	7
I6677	V1	0.834045	8
I6677	V2	1.00E-05	8
I6677	V3	1.00E-05	8
I6677	V4	0.165895	8
I6677	V5	1.00E-05	8
I6677	V6	1.00E-05	8
I6677	V7	1.00E-05	8
I6677	V8	1.00E-05	8
I6677	V1	0.836132	9
I6677	V2	1.00E-05	9
I6677	V3	1.00E-05	9
I6677	V4	1.00E-05	9
I6677	V5	1.00E-05	9
I6677	V6	0.163798	9
I6677	V7	1.00E-05	9
I6677	V8	1.00E-05	9
I6677	V9	1.00E-05	9
I6695	V1	1	1
I6695	V1	0.461354	2
I6695	V2	0.538646	2
I6695	V1	0.389354	3
I6695	V2	0.233583	3
I6695	V3	0.377063	3
I6695	V1	0.058205	4
I6695	V2	0.264656	4
I6695	V3	0.234338	4
I6695	V4	0.442801	4
I6695	V1	0.393306	5
I6695	V2	0.421196	5
I6695	V3	1.00E-05	5
I6695	V4	0.139343	5
I6695	V5	0.046145	5
I6695	V1	0.411171	6
I6695	V2	1.00E-05	6
I6695	V3	1.00E-05	6
I6695	V4	0.140211	6
I6695	V5	0.062029	6
I6695	V6	0.386569	6
I6695	V1	0.115127	7
I6695	V2	0.249278	7
I6695	V3	0.088693	7
I6695	V4	0.050781	7
I6695	V5	1.00E-05	7
I6695	V6	0.496102	7
I6695	V7	1.00E-05	7
I6695	V1	0.250088	8
I6695	V2	1.00E-05	8
I6695	V3	0.047531	8
I6695	V4	0.115166	8
I6695	V5	0.091395	8
I6695	V6	0.495791	8
I6695	V7	1.00E-05	8
I6695	V8	1.00E-05	8
I6695	V1	0.227127	9
I6695	V2	0.017365	9
I6695	V3	1.00E-05	9
I6695	V4	0.258	9
I6695	V5	1.00E-05	9
I6695	V6	0.109655	9
I6695	V7	0.365246	9
I6695	V8	1.00E-05	9
I6695	V9	0.022577	9
I6696	V1	1	1
I6696	V1	0.454755	2
I6696	V2	0.545245	2
I6696	V1	0.411413	3
I6696	V2	0.224433	3
I6696	V3	0.364154	3
I6696	V1	0.073923	4
I6696	V2	0.24375	4
I6696	V3	0.224141	4
I6696	V4	0.458186	4
I6696	V1	0.411859	5
I6696	V2	0.385558	5
I6696	V3	1.00E-05	5
I6696	V4	0.138828	5
I6696	V5	0.063744	5
I6696	V1	0.381774	6
I6696	V2	1.00E-05	6
I6696	V3	1.00E-05	6
I6696	V4	0.137961	6
I6696	V5	0.070368	6
I6696	V6	0.409878	6
I6696	V1	0.112182	7
I6696	V2	0.268022	7
I6696	V3	0.062623	7
I6696	V4	0.059976	7
I6696	V5	1.00E-05	7
I6696	V6	0.497177	7
I6696	V7	1.00E-05	7
I6696	V1	0.268863	8
I6696	V2	1.00E-05	8
I6696	V3	0.057853	8
I6696	V4	0.112344	8
I6696	V5	0.0664	8
I6696	V6	0.494511	8
I6696	V7	1.00E-05	8
I6696	V8	1.00E-05	8
I6696	V1	0.236516	9
I6696	V2	0.029141	9
I6696	V3	0.001482	9
I6696	V4	0.309178	9
I6696	V5	1.00E-05	9
I6696	V6	0.104934	9
I6696	V7	0.306726	9
I6696	V8	1.00E-05	9
I6696	V9	0.012004	9
I6707	V1	1	1
I6707	V1	0.441956	2
I6707	V2	0.558044	2
I6707	V1	0.374765	3
I6707	V2	0.261279	3
I6707	V3	0.363956	3
I6707	V1	0.040272	4
I6707	V2	0.31057	4
I6707	V3	0.20716	4
I6707	V4	0.441998	4
I6707	V1	0.383962	5
I6707	V2	0.498824	5
I6707	V3	1.00E-05	5
I6707	V4	0.093658	5
I6707	V5	0.023546	5
I6707	V1	0.496508	6
I6707	V2	1.00E-05	6
I6707	V3	1.00E-05	6
I6707	V4	0.091363	6
I6707	V5	0.025459	6
I6707	V6	0.38665	6
I6707	V1	0.04606	7
I6707	V2	0.15891	7
I6707	V3	1.00E-05	7
I6707	V4	0.002304	7
I6707	V5	1.00E-05	7
I6707	V6	0.775465	7
I6707	V7	0.017241	7
I6707	V1	0.159159	8
I6707	V2	0.012926	8
I6707	V3	0.004228	8
I6707	V4	0.047786	8
I6707	V5	1.00E-05	8
I6707	V6	0.772039	8
I6707	V7	0.003842	8
I6707	V8	1.00E-05	8
I6707	V1	1.00E-05	9
I6707	V2	0.017861	9
I6707	V3	1.00E-05	9
I6707	V4	0.978718	9
I6707	V5	1.00E-05	9
I6707	V6	0.003361	9
I6707	V7	1.00E-05	9
I6707	V8	1.00E-05	9
I6707	V9	1.00E-05	9
I6708	V1	1	1
I6708	V1	0.185629	2
I6708	V2	0.814371	2
I6708	V1	1.00E-05	3
I6708	V2	0.77723	3
I6708	V3	0.22276	3
I6708	V1	0.052843	4
I6708	V2	0.909633	4
I6708	V3	0.037514	4
I6708	V4	1.00E-05	4
I6708	V1	1.00E-05	5
I6708	V2	0.561645	5
I6708	V3	0.438325	5
I6708	V4	1.00E-05	5
I6708	V5	1.00E-05	5
I6708	V1	0.553573	6
I6708	V2	0.423256	6
I6708	V3	0.023141	6
I6708	V4	1.00E-05	6
I6708	V5	1.00E-05	6
I6708	V6	1.00E-05	6
I6708	V1	1.00E-05	7
I6708	V2	1.00E-05	7
I6708	V3	0.682532	7
I6708	V4	1.00E-05	7
I6708	V5	0.269615	7
I6708	V6	1.00E-05	7
I6708	V7	0.047813	7
I6708	V1	1.00E-05	8
I6708	V2	1.00E-05	8
I6708	V3	1.00E-05	8
I6708	V4	1.00E-05	8
I6708	V5	0.71298	8
I6708	V6	1.00E-05	8
I6708	V7	0.28696	8
I6708	V8	1.00E-05	8
I6708	V1	1.00E-05	9
I6708	V2	1.00E-05	9
I6708	V3	0.046549	9
I6708	V4	1.00E-05	9
I6708	V5	0.253931	9
I6708	V6	1.00E-05	9
I6708	V7	1.00E-05	9
I6708	V8	1.00E-05	9
I6708	V9	0.699459	9
I6709	V1	1	1
I6709	V1	0.338882	2
I6709	V2	0.661118	2
I6709	V1	0.37379	3
I6709	V2	0.351423	3
I6709	V3	0.274787	3
I6709	V1	0.221433	4
I6709	V2	0.281904	4
I6709	V3	0.158475	4
I6709	V4	0.338188	4
I6709	V1	0.291321	5
I6709	V2	0.411197	5
I6709	V3	0.014862	5
I6709	V4	0.071189	5
I6709	V5	0.211432	5
I6709	V1	0.403876	6
I6709	V2	1.00E-05	6
I6709	V3	0.101515	6
I6709	V4	0.067411	6
I6709	V5	0.138034	6
I6709	V6	0.289154	6
I6709	V1	0.037816	7
I6709	V2	0.13228	7
I6709	V3	0.051917	7
I6709	V4	0.127798	7
I6709	V5	0.000773	7
I6709	V6	0.5464	7
I6709	V7	0.103015	7
I6709	V1	0.134169	8
I6709	V2	0.090834	8
I6709	V3	0.131208	8
I6709	V4	0.038253	8
I6709	V5	0.057938	8
I6709	V6	0.540847	8
I6709	V7	0.00674	8
I6709	V8	1.00E-05	8
I6709	V1	0.039021	9
I6709	V2	0.160002	9
I6709	V3	0.067843	9
I6709	V4	0.632582	9
I6709	V5	1.00E-05	9
I6709	V6	0.015759	9
I6709	V7	0.02861	9
I6709	V8	1.00E-05	9
I6709	V9	0.056163	9
I6711	V1	1	1
I6711	V1	0.359221	2
I6711	V2	0.640779	2
I6711	V1	0.216204	3
I6711	V2	0.448181	3
I6711	V3	0.335615	3
I6711	V1	0.109565	4
I6711	V2	0.484096	4
I6711	V3	0.162445	4
I6711	V4	0.243894	4
I6711	V1	0.171755	5
I6711	V2	0.750132	5
I6711	V3	1.00E-05	5
I6711	V4	1.00E-05	5
I6711	V5	0.078093	5
I6711	V1	0.73536	6
I6711	V2	1.00E-05	6
I6711	V3	1.00E-05	6
I6711	V4	1.00E-05	6
I6711	V5	0.099645	6
I6711	V6	0.164965	6
I6711	V1	1.00E-05	7
I6711	V2	1.00E-05	7
I6711	V3	0.200987	7
I6711	V4	0.067189	7
I6711	V5	1.00E-05	7
I6711	V6	0.731784	7
I6711	V7	1.00E-05	7
I6711	V1	1.00E-05	8
I6711	V2	1.00E-05	8
I6711	V3	0.062078	8
I6711	V4	1.00E-05	8
I6711	V5	0.185624	8
I6711	V6	0.752248	8
I6711	V7	1.00E-05	8
I6711	V8	1.00E-05	8
I6711	V1	1.00E-05	9
I6711	V2	1.00E-05	9
I6711	V3	1.00E-05	9
I6711	V4	1.00E-05	9
I6711	V5	1.00E-05	9
I6711	V6	1.00E-05	9
I6711	V7	0.99992	9
I6711	V8	1.00E-05	9
I6711	V9	1.00E-05	9
I6713	V1	1	1
I6713	V1	0.356295	2
I6713	V2	0.643705	2
I6713	V1	0.23771	3
I6713	V2	0.431723	3
I6713	V3	0.330567	3
I6713	V1	0.143136	4
I6713	V2	0.440698	4
I6713	V3	0.168734	4
I6713	V4	0.247432	4
I6713	V1	0.177373	5
I6713	V2	0.718054	5
I6713	V3	1.00E-05	5
I6713	V4	0.006265	5
I6713	V5	0.098298	5
I6713	V1	0.699305	6
I6713	V2	1.00E-05	6
I6713	V3	1.00E-05	6
I6713	V4	0.009499	6
I6713	V5	0.126649	6
I6713	V6	0.164526	6
I6713	V1	1.00E-05	7
I6713	V2	1.00E-05	7
I6713	V3	0.189412	7
I6713	V4	0.097613	7
I6713	V5	1.00E-05	7
I6713	V6	0.712935	7
I6713	V7	1.00E-05	7
I6713	V1	1.00E-05	8
I6713	V2	1.90E-05	8
I6713	V3	0.092617	8
I6713	V4	1.00E-05	8
I6713	V5	0.192221	8
I6713	V6	0.715103	8
I6713	V7	1.00E-05	8
I6713	V8	1.00E-05	8
I6713	V1	1.00E-05	9
I6713	V2	1.00E-05	9
I6713	V3	1.00E-05	9
I6713	V4	1.00E-05	9
I6713	V5	1.00E-05	9
I6713	V6	1.00E-05	9
I6713	V7	0.99992	9
I6713	V8	1.00E-05	9
I6713	V9	1.00E-05	9
I6715	V1	1	1
I6715	V1	0.351613	2
I6715	V2	0.648387	2
I6715	V1	0.211467	3
I6715	V2	0.456579	3
I6715	V3	0.331954	3
I6715	V1	0.104454	4
I6715	V2	0.498467	4
I6715	V3	0.154567	4
I6715	V4	0.242512	4
I6715	V1	0.164078	5
I6715	V2	0.765142	5
I6715	V3	1.00E-05	5
I6715	V4	1.00E-05	5
I6715	V5	0.07076	5
I6715	V1	0.750341	6
I6715	V2	1.00E-05	6
I6715	V3	1.00E-05	6
I6715	V4	1.00E-05	6
I6715	V5	0.09409	6
I6715	V6	0.155539	6
I6715	V1	1.00E-05	7
I6715	V2	1.00E-05	7
I6715	V3	0.21472	7
I6715	V4	0.053468	7
I6715	V5	1.00E-05	7
I6715	V6	0.731772	7
I6715	V7	1.00E-05	7
I6715	V1	1.00E-05	8
I6715	V2	1.00E-05	8
I6715	V3	0.047375	8
I6715	V4	1.00E-05	8
I6715	V5	0.208589	8
I6715	V6	0.743986	8
I6715	V7	1.00E-05	8
I6715	V8	1.00E-05	8
I6715	V1	1.00E-05	9
I6715	V2	1.00E-05	9
I6715	V3	1.00E-05	9
I6715	V4	1.00E-05	9
I6715	V5	1.00E-05	9
I6715	V6	1.00E-05	9
I6715	V7	0.99992	9
I6715	V8	1.00E-05	9
I6715	V9	1.00E-05	9
I6716	V1	1	1
I6716	V1	0.430409	2
I6716	V2	0.569591	2
I6716	V1	0.339204	3
I6716	V2	0.298651	3
I6716	V3	0.362145	3
I6716	V1	0.019481	4
I6716	V2	0.36683	4
I6716	V3	0.195881	4
I6716	V4	0.417809	4
I6716	V1	0.360784	5
I6716	V2	0.520051	5
I6716	V3	0.028639	5
I6716	V4	0.083922	5
I6716	V5	0.006603	5
I6716	V1	0.512902	6
I6716	V2	0.028327	6
I6716	V3	1.00E-05	6
I6716	V4	0.083071	6
I6716	V5	0.016311	6
I6716	V6	0.359379	6
I6716	V1	0.043135	7
I6716	V2	0.162998	7
I6716	V3	0.08178	7
I6716	V4	0.001445	7
I6716	V5	0.028782	7
I6716	V6	0.681849	7
I6716	V7	1.00E-05	7
I6716	V1	0.164195	8
I6716	V2	1.00E-05	8
I6716	V3	1.00E-05	8
I6716	V4	0.044243	8
I6716	V5	0.085974	8
I6716	V6	0.677115	8
I6716	V7	0.028442	8
I6716	V8	1.00E-05	8
I6716	V1	0.029553	9
I6716	V2	0.017383	9
I6716	V3	1.00E-05	9
I6716	V4	0.839462	9
I6716	V5	0.01952	9
I6716	V6	0.006449	9
I6716	V7	1.00E-05	9
I6716	V8	1.00E-05	9
I6716	V9	0.087603	9
I6717	V1	1	1
I6717	V1	0.336704	2
I6717	V2	0.663296	2
I6717	V1	0.126151	3
I6717	V2	0.541307	3
I6717	V3	0.332542	3
I6717	V1	1.00E-05	4
I6717	V2	0.662106	4
I6717	V3	0.140444	4
I6717	V4	0.19744	4
I6717	V1	0.155613	5
I6717	V2	0.466729	5
I6717	V3	0.310693	5
I6717	V4	0.066955	5
I6717	V5	1.00E-05	5
I6717	V1	0.469245	6
I6717	V2	0.305478	6
I6717	V3	1.00E-05	6
I6717	V4	0.065069	6
I6717	V5	1.00E-05	6
I6717	V6	0.160188	6
I6717	V1	0.04671	7
I6717	V2	0.050272	7
I6717	V3	0.260438	7
I6717	V4	1.00E-05	7
I6717	V5	0.257172	7
I6717	V6	0.385388	7
I6717	V7	1.00E-05	7
I6717	V1	0.048392	8
I6717	V2	1.00E-05	8
I6717	V3	1.00E-05	8
I6717	V4	0.046143	8
I6717	V5	0.2253	8
I6717	V6	0.385751	8
I6717	V7	0.234461	8
I6717	V8	0.059932	8
I6717	V1	1.00E-05	9
I6717	V2	1.00E-05	9
I6717	V3	1.00E-05	9
I6717	V4	0.456992	9
I6717	V5	0.246957	9
I6717	V6	0.025202	9
I6717	V7	1.00E-05	9
I6717	V8	1.00E-05	9
I6717	V9	0.270799	9
I6718	V1	1	1
I6718	V1	0.448905	2
I6718	V2	0.551095	2
I6718	V1	0.38012	3
I6718	V2	0.253095	3
I6718	V3	0.366784	3
I6718	V1	1.00E-05	4
I6718	V2	0.334674	4
I6718	V3	0.186791	4
I6718	V4	0.478525	4
I6718	V1	0.39101	5
I6718	V2	0.550087	5
I6718	V3	1.00E-05	5
I6718	V4	0.058883	5
I6718	V5	1.00E-05	5
I6718	V1	0.548141	6
I6718	V2	1.00E-05	6
I6718	V3	1.00E-05	6
I6718	V4	0.055528	6
I6718	V5	1.00E-05	6
I6718	V6	0.396301	6
I6718	V1	0.000898	7
I6718	V2	0.132238	7
I6718	V3	1.00E-05	7
I6718	V4	1.00E-05	7
I6718	V5	1.00E-05	7
I6718	V6	0.866825	7
I6718	V7	1.00E-05	7
I6718	V1	0.133312	8
I6718	V2	1.00E-05	8
I6718	V3	1.00E-05	8
I6718	V4	0.003428	8
I6718	V5	1.00E-05	8
I6718	V6	0.863209	8
I6718	V7	1.00E-05	8
I6718	V8	1.00E-05	8
I6718	V1	1.00E-05	9
I6718	V2	1.00E-05	9
I6718	V3	1.00E-05	9
I6718	V4	0.99992	9
I6718	V5	1.00E-05	9
I6718	V6	1.00E-05	9
I6718	V7	1.00E-05	9
I6718	V8	1.00E-05	9
I6718	V9	1.00E-05	9
I6788	V1	1	1
I6788	V1	0.485565	2
I6788	V2	0.514435	2
I6788	V1	0.344793	3
I6788	V2	0.241474	3
I6788	V3	0.413732	3
I6788	V1	0.052662	4
I6788	V2	0.281705	4
I6788	V3	0.268065	4
I6788	V4	0.397569	4
I6788	V1	0.342095	5
I6788	V2	0.49141	5
I6788	V3	1.00E-05	5
I6788	V4	0.145533	5
I6788	V5	0.020952	5
I6788	V1	0.489635	6
I6788	V2	1.00E-05	6
I6788	V3	1.00E-05	6
I6788	V4	0.142987	6
I6788	V5	0.022012	6
I6788	V6	0.345346	6
I6788	V1	0.100732	7
I6788	V2	0.134291	7
I6788	V3	0.013272	7
I6788	V4	0.005775	7
I6788	V5	1.00E-05	7
I6788	V6	0.742649	7
I6788	V7	0.003272	7
I6788	V1	0.139419	8
I6788	V2	1.00E-05	8
I6788	V3	0.005922	8
I6788	V4	0.102388	8
I6788	V5	0.028288	8
I6788	V6	0.723952	8
I6788	V7	1.00E-05	8
I6788	V8	1.00E-05	8
I6788	V1	1.00E-05	9
I6788	V2	0.020098	9
I6788	V3	1.00E-05	9
I6788	V4	0.845155	9
I6788	V5	1.00E-05	9
I6788	V6	0.07247	9
I6788	V7	0.058849	9
I6788	V8	1.00E-05	9
I6788	V9	0.003388	9
I6789	V1	1	1
I6789	V1	0.448378	2
I6789	V2	0.551622	2
I6789	V1	0.3821	3
I6789	V2	0.25168	3
I6789	V3	0.366219	3
I6789	V1	1.00E-05	4
I6789	V2	0.328184	4
I6789	V3	0.195421	4
I6789	V4	0.476385	4
I6789	V1	0.403798	5
I6789	V2	0.519494	5
I6789	V3	1.00E-05	5
I6789	V4	0.076688	5
I6789	V5	1.00E-05	5
I6789	V1	0.518379	6
I6789	V2	1.00E-05	6
I6789	V3	1.00E-05	6
I6789	V4	0.073512	6
I6789	V5	1.00E-05	6
I6789	V6	0.408078	6
I6789	V1	0.028068	7
I6789	V2	0.16594	7
I6789	V3	1.00E-05	7
I6789	V4	1.00E-05	7
I6789	V5	1.00E-05	7
I6789	V6	0.805952	7
I6789	V7	1.00E-05	7
I6789	V1	0.166451	8
I6789	V2	1.00E-05	8
I6789	V3	1.00E-05	8
I6789	V4	0.030206	8
I6789	V5	1.00E-05	8
I6789	V6	0.803107	8
I6789	V7	0.000197	8
I6789	V8	1.00E-05	8
I6789	V1	0.009422	9
I6789	V2	1.00E-05	9
I6789	V3	1.00E-05	9
I6789	V4	0.990508	9
I6789	V5	1.00E-05	9
I6789	V6	1.00E-05	9
I6789	V7	1.00E-05	9
I6789	V8	1.00E-05	9
I6789	V9	1.00E-05	9
I6790	V1	1	1
I6790	V1	0.457736	2
I6790	V2	0.542264	2
I6790	V1	0.382272	3
I6790	V2	0.240974	3
I6790	V3	0.376754	3
I6790	V1	0.004158	4
I6790	V2	0.312745	4
I6790	V3	0.210819	4
I6790	V4	0.472277	4
I6790	V1	0.394499	5
I6790	V2	0.521591	5
I6790	V3	1.00E-05	5
I6790	V4	0.08389	5
I6790	V5	1.00E-05	5
I6790	V1	0.520119	6
I6790	V2	1.00E-05	6
I6790	V3	1.00E-05	6
I6790	V4	0.08081	6
I6790	V5	1.00E-05	6
I6790	V6	0.39904	6
I6790	V1	0.032801	7
I6790	V2	0.15239	7
I6790	V3	1.00E-05	7
I6790	V4	1.00E-05	7
I6790	V5	1.00E-05	7
I6790	V6	0.814769	7
I6790	V7	1.00E-05	7
I6790	V1	0.153852	8
I6790	V2	1.00E-05	8
I6790	V3	1.00E-05	8
I6790	V4	0.034937	8
I6790	V5	1.00E-05	8
I6790	V6	0.811161	8
I6790	V7	1.00E-05	8
I6790	V8	1.00E-05	8
I6790	V1	1.00E-05	9
I6790	V2	1.00E-05	9
I6790	V3	1.00E-05	9
I6790	V4	0.99992	9
I6790	V5	1.00E-05	9
I6790	V6	1.00E-05	9
I6790	V7	1.00E-05	9
I6790	V8	1.00E-05	9
I6790	V9	1.00E-05	9
I6791	V1	1	1
I6791	V1	0.446252	2
I6791	V2	0.553748	2
I6791	V1	0.372123	3
I6791	V2	0.258882	3
I6791	V3	0.368995	3
I6791	V1	0.031886	4
I6791	V2	0.313147	4
