Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
CAM-GUI-088	0.002	-0.1325	-0.1905	-0.1139	-0.1446	0.1959	-0.0296	0.022	-0.0606	-0.0559
TK-KV-NKA0020	0.0085	-0.183	-0.2565	-0.1588	-0.2077	0.2974	-0.0596	0.0212	-0.0834	-0.0914
TK-KV-FOU004	0.0083	-0.1804	-0.2586	-0.1435	-0.204	0.2918	-0.0523	0.0131	-0.0834	-0.0945
TK-KV-FOU018	0.008	-0.1857	-0.2538	-0.1554	-0.203	0.2942	-0.0615	0.0083	-0.0643	-0.0838
TK-KV-FOU080	0.0075	-0.1859	-0.2598	-0.1474	-0.214	0.2992	-0.0523	0.0142	-0.0917	-0.0945
TK-KVBAF012	0.0084	-0.1834	-0.2591	-0.1533	-0.2051	0.301	-0.0499	0.0149	-0.0753	-0.0804
TK-KVBAF081	0.0086	-0.1815	-0.2523	-0.1561	-0.2026	0.2957	-0.0522	0.0239	-0.0744	-0.0866
TK-KVBAN060	0.0078	-0.1842	-0.2607	-0.1527	-0.2026	0.2887	-0.0326	0.0272	-0.0895	-0.0876
TK-KVSAB070	0.0085	-0.1831	-0.255	-0.152	-0.205	0.2919	-0.0589	0.0144	-0.0768	-0.0858
TK-KVWUM009	0.0085	-0.1825	-0.2584	-0.1522	-0.2041	0.2971	-0.0509	0.0141	-0.0859	-0.0839
TK-KVWUM019	0.0089	-0.1832	-0.2581	-0.154	-0.2057	0.3026	-0.0673	0.0121	-0.0804	-0.0852
TK-KVWUM028	0.0085	-0.1779	-0.2501	-0.1628	-0.2013	0.2904	-0.0463	0.0245	-0.0855	-0.0909
CAM-PYKL-172	0.0085	-0.1839	-0.2632	-0.1614	-0.204	0.295	-0.0444	0.0155	-0.0737	-0.0807
TK-KV-FOU007	0.0084	-0.1793	-0.2513	-0.142	-0.1965	0.2774	-0.0634	0.0171	-0.0788	-0.0851
TK-KV-FOU019	0.0079	-0.1816	-0.2583	-0.1542	-0.2021	0.2945	-0.0601	0.0165	-0.0834	-0.0838
TK-KV-FOU085	0.0085	-0.1814	-0.253	-0.1498	-0.2034	0.2904	-0.0489	0.0091	-0.0629	-0.087
TK-KVBAF030	0.0081	-0.1833	-0.2574	-0.1523	-0.2095	0.2994	-0.0367	0.0159	-0.0721	-0.0792
TK-KVBAF082	0.0085	-0.1823	-0.2543	-0.16	-0.2002	0.2918	-0.0411	0.0245	-0.0769	-0.0776
TK-KVBAN063	0.0086	-0.1812	-0.253	-0.1507	-0.1972	0.2862	-0.0397	0.0185	-0.0738	-0.0888
TK-KVSAB086	0.0089	-0.1837	-0.2553	-0.1569	-0.2085	0.2973	-0.0605	0.0203	-0.0866	-0.0884
TK-KVWUM010	0.008	-0.1873	-0.2586	-0.1604	-0.2089	0.3044	-0.0606	0.0157	-0.0837	-0.1027
TK-KVWUM020	0.008	-0.1797	-0.2493	-0.1556	-0.1979	0.2898	-0.0617	0.0182	-0.0687	-0.0848
CAM-PYKL-173	0.0081	-0.1809	-0.257	-0.1599	-0.2029	0.2941	-0.049	0.0195	-0.0744	-0.0912
TK-KV-NKA0025	0.0084	-0.1804	-0.2578	-0.1519	-0.2006	0.2916	-0.0456	0.0259	-0.0876	-0.0859
TK-KV-FOU009	0.0087	-0.1831	-0.2575	-0.1515	-0.2045	0.304	-0.0423	0.0138	-0.0816	-0.0882
TK-KV-FOU025	0.0082	-0.1856	-0.2564	-0.1554	-0.2111	0.3041	-0.0309	0.0222	-0.0811	-0.0977
TK-KV-FOU087	0.009	-0.1849	-0.2587	-0.1464	-0.2061	0.2983	-0.0703	0.0172	-0.0802	-0.0952
TK-KVBAF032	0.0088	-0.1823	-0.2489	-0.1532	-0.1988	0.2941	-0.0557	0.0159	-0.0739	-0.0899
TK-KVBAF097	0.0082	-0.1813	-0.2543	-0.1503	-0.2038	0.2958	-0.054	0.0157	-0.0657	-0.0828
TK-KVBAN072	0.0078	-0.1808	-0.2519	-0.1488	-0.2023	0.2899	-0.0507	0.0069	-0.075	-0.0972
TK-KVSAB093	0.0082	-0.1789	-0.257	-0.1423	-0.1937	0.2866	-0.0373	0.0223	-0.0925	-0.0931
TK-KVWUM011	0.0081	-0.1804	-0.2513	-0.1475	-0.1921	0.2862	-0.0592	0.0229	-0.0812	-0.0909
TK-KVWUM021	0.0081	-0.1823	-0.2528	-0.1569	-0.2089	0.2974	-0.0511	0.0138	-0.08	-0.0843
WAZ110	0.0078	-0.167	-0.2369	-0.1195	-0.1788	0.2673	-0.03	0.0082	-0.0663	-0.0707
CAM-PYKL-307_IgnorePIHAT	0.0087	-0.1849	-0.2559	-0.1531	-0.2071	0.2979	-0.0633	0.02	-0.0821	-0.0886
TK-KV-NKA0027	0.0084	-0.1879	-0.2623	-0.1603	-0.212	0.3023	-0.0497	0.0163	-0.0866	-0.093
TK-KV-FOU012	0.0084	-0.1844	-0.2549	-0.1476	-0.2031	0.2962	-0.051	0.0198	-0.0872	-0.0917
TK-KV-FOU032	0.0081	-0.1852	-0.2545	-0.1628	-0.2083	0.2976	-0.055	0.0168	-0.0642	-0.0912
TK-KV-FOU088	0.008	-0.1851	-0.2573	-0.157	-0.2082	0.3023	-0.081	0.0183	-0.0767	-0.0822
TK-KVBAF045	0.0082	-0.1813	-0.2541	-0.1556	-0.2022	0.29	-0.049	0.0216	-0.0865	-0.0836
TK-KVBAN009	0.008	-0.1842	-0.2548	-0.1561	-0.2113	0.2955	-0.0494	0.014	-0.0779	-0.081
TK-KVSAB003	0.0084	-0.1806	-0.255	-0.1401	-0.2038	0.2977	-0.0557	0.0111	-0.0871	-0.0902
TK-KVWUM002	0.0083	-0.1836	-0.2597	-0.1542	-0.2049	0.2948	-0.0504	0.0222	-0.0747	-0.0908
TK-KVWUM012	0.008	-0.186	-0.2599	-0.1587	-0.2068	0.2994	-0.0545	0.0149	-0.072	-0.0873
TK-KVWUM022	0.0084	-0.1816	-0.255	-0.1535	-0.2009	0.2979	-0.0557	0.018	-0.0871	-0.0884
WAZ111	0.0075	-0.1723	-0.2455	-0.1409	-0.1913	0.2805	-0.0419	0.0153	-0.0813	-0.0825
CAM-PYKL-313	0.0086	-0.1818	-0.2573	-0.1442	-0.2021	0.3	-0.0541	0.0202	-0.0855	-0.095
TK-KV-NKA0030	0.009	-0.1834	-0.2553	-0.1637	-0.2082	0.2933	-0.0609	0.0195	-0.0706	-0.0789
TK-KV-FOU014	0.0084	-0.1856	-0.2523	-0.1577	-0.2059	0.299	-0.0515	0.0267	-0.0761	-0.0929
TK-KV-FOU036	0.0082	-0.1834	-0.2584	-0.1575	-0.2059	0.2987	-0.0565	0.0152	-0.0624	-0.082
TK-KVBAF003	0.0074	-0.1847	-0.2592	-0.151	-0.2101	0.3051	-0.0451	0.0153	-0.0857	-0.0898
TK-KVBAF050	0.0087	-0.1818	-0.2572	-0.153	-0.1969	0.2963	-0.0414	0.0231	-0.0708	-0.0848
TK-KVBAN011	0.0079	-0.1873	-0.2603	-0.1491	-0.2056	0.3034	-0.0621	0.0131	-0.0853	-0.0981
TK-KVSAB004	0.008	-0.1821	-0.258	-0.1531	-0.2045	0.2973	-0.0537	0.0252	-0.0839	-0.0896
TK-KVWUM005	0.0081	-0.1826	-0.2536	-0.157	-0.1995	0.2941	-0.0531	0.0224	-0.0742	-0.089
TK-KVWUM013	0.0082	-0.1836	-0.2539	-0.1538	-0.2083	0.3005	-0.056	0.016	-0.077	-0.0949
TK-KVWUM023	0.008	-0.1822	-0.2561	-0.157	-0.2032	0.2924	-0.0466	0.0366	-0.0862	-0.0931
WAZ112	0.0077	-0.172	-0.2419	-0.1283	-0.1865	0.2813	-0.0439	0.006	-0.0633	-0.0714
CMF-BNY018	0.009	-0.1824	-0.2585	-0.1473	-0.2008	0.2861	-0.0612	0.0124	-0.0853	-0.0894
TK-KV-NKA006	0.009	-0.1819	-0.2581	-0.1434	-0.203	0.2917	-0.0454	0.0131	-0.0814	-0.0723
TK-KV-FOU015	0.0084	-0.1828	-0.2568	-0.1528	-0.2047	0.299	-0.0519	0.0155	-0.0766	-0.0872
TK-KV-FOU037	0.0079	-0.1844	-0.258	-0.1504	-0.2016	0.2969	-0.0401	0.0135	-0.0775	-0.0824
TK-KVBAF004	0.0079	-0.1832	-0.2558	-0.1423	-0.2026	0.2998	-0.0392	0.0096	-0.0788	-0.0871
TK-KVBAF052	0.0087	-0.1846	-0.2622	-0.1433	-0.2068	0.3011	-0.064	0.0142	-0.0859	-0.0842
TK-KVBAN021	0.0085	-0.184	-0.2593	-0.1479	-0.2041	0.2969	-0.0478	0.0197	-0.0893	-0.09
TK-KVSAB058	0.0086	-0.1844	-0.2582	-0.1403	-0.2024	0.3012	-0.0545	0.0075	-0.0725	-0.0919
TK-KVWUM006	0.0085	-0.1828	-0.2547	-0.1497	-0.201	0.2973	-0.0456	0.0199	-0.0823	-0.0879
TK-KVWUM014	0.0086	-0.1838	-0.2593	-0.1423	-0.2009	0.2921	-0.0525	0.0163	-0.0789	-0.0812
TK-KVWUM024	0.0085	-0.1821	-0.259	-0.1524	-0.2068	0.3011	-0.0356	0.0096	-0.0817	-0.0883
CMF-BNY101	0.008	-0.1809	-0.2527	-0.1493	-0.2049	0.2956	-0.0558	0.0185	-0.0847	-0.0976
TK-KV-NKA0071	0.0092	-0.1811	-0.2507	-0.1577	-0.1999	0.2915	-0.0453	0.0205	-0.083	-0.0843
TK-KV-FOU016	0.0083	-0.1814	-0.2569	-0.1591	-0.2095	0.3007	-0.0376	0.017	-0.0679	-0.0848
TK-KV-FOU050	0.0082	-0.181	-0.2542	-0.1494	-0.2	0.2916	-0.0507	0.0138	-0.087	-0.088
TK-KVBAF009	0.0086	-0.1825	-0.254	-0.1465	-0.202	0.2884	-0.0483	0.0194	-0.0755	-0.0877
TK-KVBAF069	0.0091	-0.1816	-0.2602	-0.1517	-0.2076	0.297	-0.0647	0.0125	-0.0691	-0.0777
TK-KVSAB059	0.0083	-0.1816	-0.2512	-0.1484	-0.1991	0.29	-0.056	0.0079	-0.0805	-0.0896
TK-KVWUM007	0.0085	-0.1818	-0.2544	-0.145	-0.2007	0.2975	-0.0405	0.0148	-0.0859	-0.0963
TK-KVWUM015	0.0074	-0.1836	-0.2592	-0.1418	-0.198	0.2982	-0.0554	0.0183	-0.0807	-0.0972
TK-KVWUM025	0.0086	-0.187	-0.2647	-0.1559	-0.2122	0.3074	-0.0508	0.0127	-0.0822	-0.0882
WAZ119	0.0069	-0.1638	-0.2288	-0.1225	-0.1811	0.2658	-0.0375	0.0046	-0.0668	-0.069
CON-PQS-132	0.008	-0.1812	-0.2547	-0.1503	-0.2092	0.2928	-0.0682	0.0153	-0.0919	-0.0906
CON-PQS-152	0.0083	-0.1854	-0.2586	-0.1571	-0.207	0.2996	-0.0527	0.0129	-0.0647	-0.0861
CON-PQS-171	0.0079	-0.1818	-0.2542	-0.1591	-0.2069	0.2941	-0.0469	0.0173	-0.0931	-0.088
CON-PQS-203	0.0085	-0.1815	-0.2573	-0.1659	-0.2072	0.3006	-0.0625	0.0167	-0.0768	-0.0863
CON-PQS-228	0.0086	-0.1842	-0.2561	-0.1649	-0.209	0.301	-0.0511	0.0285	-0.0899	-0.0928
CON-PQS-275	0.0084	-0.1835	-0.2549	-0.1607	-0.204	0.3005	-0.0445	0.019	-0.068	-0.0881
CON-PQS-423	0.0083	-0.1841	-0.2568	-0.1579	-0.2027	0.2929	-0.0605	0.0143	-0.0787	-0.085
CON-PQS-552	0.0093	-0.1844	-0.2576	-0.152	-0.2032	0.3069	-0.0648	0.008	-0.0836	-0.0852
CON-PQS-61	0.0085	-0.1828	-0.2574	-0.1541	-0.1995	0.3005	-0.0502	0.0108	-0.0739	-0.0927
CON-PQS-717	0.008	-0.1857	-0.2616	-0.152	-0.2044	0.2982	-0.0275	0.0164	-0.0821	-0.0967
CON-PQS-743	0.0092	-0.1805	-0.2544	-0.1677	-0.2052	0.2884	-0.0478	0.0229	-0.0821	-0.0877
CON-PQS-105	0.0087	-0.1833	-0.2561	-0.1586	-0.2045	0.3015	-0.0469	0.0174	-0.0771	-0.0857
CON-PQS-136	0.008	-0.185	-0.2572	-0.1709	-0.2091	0.3015	-0.0475	0.0226	-0.0785	-0.0953
CON-PQS-153	0.0088	-0.1884	-0.2634	-0.1728	-0.2106	0.2946	-0.0471	0.0371	-0.1001	-0.0881
CON-PQS-184	0.0081	-0.1833	-0.2605	-0.1552	-0.2062	0.2937	-0.0577	0.0267	-0.0974	-0.0955
CON-PQS-204	0.0087	-0.1835	-0.259	-0.1732	-0.2055	0.2989	-0.0661	0.0216	-0.0739	-0.0892
CON-PQS-229	0.0082	-0.1839	-0.2578	-0.1573	-0.2096	0.3075	-0.0656	0.0143	-0.0714	-0.0927
CON-PQS-28	0.0085	-0.1849	-0.2622	-0.1571	-0.2063	0.3068	-0.0513	0.0153	-0.0772	-0.0933
CON-PQS-447	0.0083	-0.1816	-0.2558	-0.1532	-0.205	0.2962	-0.0522	0.0191	-0.0799	-0.0918
CON-PQS-553	0.0086	-0.183	-0.2576	-0.1566	-0.2064	0.2994	-0.0508	0.0129	-0.067	-0.0798
CON-PQS-702	0.0093	-0.1857	-0.2569	-0.1683	-0.2086	0.3047	-0.0549	0.0197	-0.082	-0.1058
CON-PQS-718	0.0084	-0.1815	-0.2569	-0.1569	-0.204	0.297	-0.0406	0.0218	-0.0831	-0.0955
CON-PQS-744	0.0085	-0.183	-0.2568	-0.1421	-0.2013	0.2981	-0.0442	0.0208	-0.0826	-0.0821
CON-PQS-111	0.0087	-0.1848	-0.2588	-0.1475	-0.2008	0.2925	-0.0493	0.0153	-0.08	-0.0911
CON-PQS-14	0.0084	-0.1856	-0.2576	-0.1669	-0.2123	0.2993	-0.0491	0.0201	-0.0803	-0.0881
CON-PQS-154	0.0082	-0.1844	-0.2594	-0.1487	-0.2088	0.3011	-0.0534	0.0095	-0.0814	-0.0847
CON-PQS-190	0.0082	-0.1848	-0.2623	-0.1499	-0.2036	0.2939	-0.0523	0.0216	-0.0962	-0.0944
CON-PQS-216	0.0082	-0.1851	-0.2662	-0.1534	-0.2125	0.3043	-0.0497	0.0137	-0.0788	-0.09
CON-PQS-233	0.0085	-0.1855	-0.2554	-0.1558	-0.2051	0.299	-0.0565	0.0089	-0.0712	-0.0843
CON-PQS-40	0.0086	-0.1813	-0.252	-0.1559	-0.1987	0.2911	-0.0402	0.0194	-0.0712	-0.0823
CON-PQS-45	0.0094	-0.183	-0.2512	-0.1888	-0.2139	0.3003	-0.0446	0.0279	-0.078	-0.0867
CON-PQS-554	0.0084	-0.1874	-0.2595	-0.1695	-0.2104	0.3015	-0.0522	0.0238	-0.0776	-0.088
CON-PQS-703	0.0084	-0.1846	-0.2562	-0.1607	-0.2036	0.3001	-0.0571	0.0129	-0.0748	-0.0853
CON-PQS-720	0.0085	-0.1822	-0.2553	-0.1535	-0.2101	0.2969	-0.0482	0.0238	-0.0805	-0.0778
CON-PQS-746	0.0081	-0.1816	-0.2604	-0.1411	-0.2041	0.3032	-0.0633	0.0059	-0.0743	-0.0883
CON-PQS-112	0.0079	-0.1828	-0.2606	-0.1561	-0.2052	0.3024	-0.0422	0.0211	-0.0847	-0.0894
CON-PQS-140	0.0095	-0.1871	-0.2546	-0.1885	-0.2087	0.3022	-0.0517	0.0246	-0.0851	-0.099
CON-PQS-155	0.0082	-0.185	-0.26	-0.1476	-0.205	0.3038	-0.0589	0.0199	-0.0866	-0.0913
CON-PQS-191	0.009	-0.1848	-0.2565	-0.1485	-0.2062	0.3044	-0.0631	0.0127	-0.0802	-0.0848
CON-PQS-217	0.0086	-0.1838	-0.262	-0.1586	-0.2091	0.3047	-0.0349	0.0175	-0.0833	-0.0826
CON-PQS-46	0.008	-0.1864	-0.2588	-0.1538	-0.2141	0.3065	-0.0653	0.0111	-0.0836	-0.0845
CON-PQS-565	0.0084	-0.1857	-0.2591	-0.1605	-0.2113	0.3006	-0.0397	0.0217	-0.0898	-0.0974
CON-PQS-707	0.0085	-0.1826	-0.2524	-0.1632	-0.2044	0.2977	-0.0488	0.0171	-0.0839	-0.0816
CON-PQS-721	0.0082	-0.1842	-0.2516	-0.1722	-0.2043	0.2862	-0.0509	0.0303	-0.081	-0.0916
CON-PQS-747	0.0079	-0.1855	-0.2602	-0.1461	-0.2073	0.3081	-0.0657	0.0146	-0.0749	-0.092
CON-PQS-113	0.0082	-0.1844	-0.2545	-0.1525	-0.2054	0.2969	-0.0432	0.0184	-0.0768	-0.0916
CON-PQS-142	0.0089	-0.1851	-0.2606	-0.1574	-0.2105	0.3053	-0.0482	0.0073	-0.0703	-0.09
CON-PQS-156	0.0092	-0.1833	-0.2553	-0.1649	-0.2044	0.2962	-0.0536	0.0228	-0.0985	-0.0994
CON-PQS-193	0.0085	-0.1809	-0.2508	-0.1649	-0.2043	0.2879	-0.0602	0.0225	-0.0873	-0.0866
CON-PQS-219	0.0091	-0.1804	-0.2565	-0.1446	-0.2006	0.2904	-0.0467	0.0111	-0.0811	-0.0842
CON-PQS-247_IgnorePIHAT	0.0085	-0.1844	-0.2596	-0.166	-0.2112	0.3079	-0.0602	0.0171	-0.0857	-0.0916
CON-PQS-405	0.0082	-0.184	-0.2515	-0.156	-0.2027	0.2879	-0.0497	0.0193	-0.084	-0.0884
CON-PQS-47	0.0087	-0.1838	-0.2531	-0.1616	-0.2028	0.2971	-0.0462	0.0227	-0.0865	-0.0925
CON-PQS-566	0.0082	-0.1806	-0.259	-0.1454	-0.2007	0.2923	-0.0462	0.0184	-0.0838	-0.0865
CON-PQS-708	0.0086	-0.1848	-0.2518	-0.1596	-0.2077	0.3035	-0.0425	0.0136	-0.0753	-0.0995
CON-PQS-736	0.0094	-0.1833	-0.2594	-0.1612	-0.2083	0.2976	-0.0438	0.025	-0.0777	-0.0973
CON-PQS-749	0.0084	-0.1822	-0.2567	-0.1666	-0.2062	0.2988	-0.0543	0.0179	-0.0789	-0.0904
CON-PQS-116	0.0081	-0.1811	-0.2523	-0.1505	-0.2052	0.294	-0.0601	0.0244	-0.098	-0.0884
CON-PQS-145	0.0088	-0.1815	-0.2547	-0.1468	-0.1953	0.2879	-0.0395	0.0241	-0.0882	-0.0965
CON-PQS-158	0.0082	-0.1831	-0.2528	-0.1658	-0.2042	0.2883	-0.0619	0.0163	-0.0759	-0.0969
CON-PQS-199	0.0085	-0.1843	-0.2593	-0.1654	-0.2107	0.3087	-0.0584	0.0183	-0.0857	-0.092
CON-PQS-22	0.0087	-0.1827	-0.2542	-0.1617	-0.2036	0.2998	-0.0502	0.0096	-0.0734	-0.0832
CON-PQS-260	0.008	-0.1858	-0.2568	-0.164	-0.2074	0.3019	-0.0472	0.0162	-0.0774	-0.0939
CON-PQS-495	0.0087	-0.1854	-0.2591	-0.155	-0.2106	0.3058	-0.0535	0.0113	-0.0818	-0.0937
CON-PQS-567	0.0087	-0.1824	-0.2578	-0.1516	-0.203	0.2958	-0.0548	0.0165	-0.0744	-0.087
CON-PQS-71	0.0088	-0.1812	-0.2568	-0.1411	-0.2019	0.2926	-0.0419	0.0134	-0.0826	-0.0845
CON-PQS-739	0.0082	-0.1866	-0.2615	-0.1788	-0.2124	0.3026	-0.0562	0.0268	-0.0725	-0.0991
CON-PQS-75	0.0082	-0.1844	-0.2573	-0.16	-0.2052	0.2951	-0.049	0.017	-0.0829	-0.0769
CON-PQS-119	0.0093	-0.1877	-0.2569	-0.172	-0.2117	0.3039	-0.0606	0.0248	-0.0757	-0.0898
CON-PQS-148	0.0082	-0.1836	-0.2537	-0.1714	-0.2028	0.2983	-0.0721	0.0247	-0.0673	-0.0933
CON-PQS-161	0.0081	-0.1844	-0.2521	-0.1714	-0.2044	0.2919	-0.0382	0.0293	-0.0832	-0.0942
CON-PQS-224	0.0076	-0.1821	-0.2605	-0.1572	-0.2095	0.2964	-0.0513	0.0223	-0.0864	-0.0892
CON-PQS-165	0.0084	-0.1859	-0.2544	-0.1609	-0.2087	0.3002	-0.0533	0.0207	-0.0699	-0.0923
CON-PQS-408	0.0083	-0.184	-0.251	-0.1663	-0.2102	0.3032	-0.0593	0.018	-0.0778	-0.0808
CON-PQS-536	0.0089	-0.1858	-0.2568	-0.1617	-0.2042	0.2972	-0.0484	0.0194	-0.0665	-0.0893
CON-PQS-570	0.0078	-0.1851	-0.2524	-0.1719	-0.2087	0.2979	-0.0618	0.0239	-0.0811	-0.1016
CON-PQS-713	0.0076	-0.1849	-0.2619	-0.1586	-0.2114	0.3099	-0.0568	0.0153	-0.0845	-0.0965
CON-PQS-741	0.0087	-0.1841	-0.2567	-0.1651	-0.2087	0.297	-0.0506	0.0183	-0.0765	-0.079
CON-PQS-750	0.0084	-0.1843	-0.2564	-0.1589	-0.2059	0.2977	-0.0636	0.0199	-0.0782	-0.09
CON-PQS-122	0.0083	-0.1843	-0.2549	-0.1486	-0.2076	0.2979	-0.0404	0.0174	-0.0798	-0.0823
CON-PQS-149	0.008	-0.1812	-0.2546	-0.1542	-0.1984	0.2927	-0.0553	0.019	-0.0779	-0.0911
CON-PQS-169	0.0093	-0.1868	-0.2618	-0.1629	-0.2107	0.3122	-0.0505	0.0163	-0.0703	-0.0806
CON-PQS-202	0.0091	-0.185	-0.2539	-0.1558	-0.2059	0.2888	-0.0678	0.0274	-0.085	-0.0816
CON-PQS-227	0.0088	-0.184	-0.2612	-0.1612	-0.2098	0.302	-0.0569	0.0217	-0.0855	-0.107
CON-PQS-263	0.0081	-0.1831	-0.2575	-0.1524	-0.2063	0.3027	-0.0649	0.0118	-0.0758	-0.0963
CON-PQS-414	0.0084	-0.1863	-0.2571	-0.1717	-0.2096	0.2965	-0.0455	0.0299	-0.0792	-0.0793
CON-PQS-538	0.0084	-0.1846	-0.2551	-0.1602	-0.2041	0.2997	-0.049	0.0248	-0.0905	-0.0912
CON-PQS-574	0.0091	-0.1815	-0.2568	-0.1553	-0.2062	0.2956	-0.0473	0.0167	-0.0721	-0.0909
CON-PQS-715	0.0079	-0.1838	-0.2564	-0.1496	-0.207	0.299	-0.0541	0.0108	-0.0752	-0.0852
CON-PQS-742	0.0083	-0.1852	-0.2608	-0.1491	-0.2102	0.3099	-0.0491	0.0072	-0.0801	-0.0738
CON-PQS-9	0.0085	-0.1852	-0.2605	-0.1586	-0.2103	0.3028	-0.0487	0.0157	-0.0757	-0.0949
CAM-POL-007	0.0089	-0.1842	-0.2574	-0.1483	-0.2033	0.2934	-0.044	0.0168	-0.0725	-0.086
CAM-POL-029	0.0078	-0.1778	-0.2504	-0.1468	-0.1938	0.2881	-0.04	0.0171	-0.0756	-0.0815
CMF-BAK-047	0.0078	-0.1834	-0.2605	-0.1408	-0.2056	0.3054	-0.0558	0.0149	-0.0804	-0.0788
CMF-BAK-116	0.0091	-0.1832	-0.2487	-0.1765	-0.2074	0.2895	-0.0677	0.0227	-0.0747	-0.0788
CON-PQS-580	0.0084	-0.183	-0.2592	-0.1557	-0.2055	0.294	-0.0585	0.0229	-0.0899	-0.0844
SAD005	0.0072	-0.1718	-0.2452	-0.1388	-0.1916	0.2713	-0.0423	0.0179	-0.0717	-0.0784
SAD044	0.0033	-0.144	-0.1946	-0.103	-0.1539	0.2179	-0.0307	0.0089	-0.0596	-0.0638
Buch1	-0.0082	-0.0248	0.0173	0.0051	0.0032	-0.0045	0.002	0.0041	0.0007	-0.0012
Buch5	-0.0084	-0.0278	0.0144	0.0046	0.0031	-0.005	0.0027	0.0007	-0.0034	0.0006
EJC17	-0.0108	-0.015	-0.0104	-0.0003	0.0033	-0.0079	0.0003	-0.0018	-0.0013	0.0046
EJC6	-0.0121	-0.0186	-0.0146	-0.002	0.0022	-0.0098	-0.0006	-0.0016	-0.0013	0.0012
SJS17	-0.0105	-0.0344	-0.0102	-0.0031	-0.008	0.0084	-0.0026	0.004	-0.0067	-0.0038
CAM-POL-011	0.0072	-0.1769	-0.2484	-0.1389	-0.1976	0.2891	-0.0401	0.006	-0.0736	-0.0771
CAM-POL-037	0.0087	-0.1797	-0.2438	-0.1692	-0.1985	0.2827	-0.0312	0.027	-0.0823	-0.0873
CMF-BAK-060	0.008	-0.1832	-0.2589	-0.1448	-0.2077	0.3003	-0.0537	0.0103	-0.0819	-0.0892
CMF-BAK-117	0.009	-0.1822	-0.2573	-0.1553	-0.2039	0.2892	-0.0439	0.0209	-0.0846	-0.0863
CON-PQS-587	0.0087	-0.1825	-0.2595	-0.1441	-0.21	0.3176	-0.0491	0.0036	-0.0707	-0.079
SAD007	0.0033	-0.1408	-0.1901	-0.0892	-0.1471	0.212	-0.0304	0.0058	-0.0543	-0.0599
SAD051	0.0086	-0.1768	-0.2464	-0.1303	-0.1939	0.2899	-0.03	0.0083	-0.0817	-0.0822
Buch12	-0.008	-0.0283	0.0114	0.0056	0.0019	-0.0027	0.0009	-0.0003	-0.001	-0.0008
Buch6	-0.0092	-0.0249	0.0101	0.0006	0.0008	-0.0033	-0.0003	0.0076	-0.0017	0.0002
EJC18	-0.0128	-0.0124	-0.0136	-0.0003	0.0011	-0.0071	-0.0004	0.0045	-0.0091	0.0044
EJC7	-0.0124	-0.0132	-0.0151	-0.0047	0.0025	-0.0081	-0.0012	0.002	-0.0016	0.0039
SJS20	-0.012	-0.033	-0.0043	0.0027	0.0048	-0.0023	-0.0064	0.0033	-0.0068	-0.0043
CAM-POL-013	0.0085	-0.1795	-0.252	-0.1391	-0.2001	0.2942	-0.0536	0.0115	-0.0762	-0.0876
CMF-BAK-001	0.0081	-0.1827	-0.2571	-0.1568	-0.2048	0.2953	-0.0429	0.0166	-0.0711	-0.0834
CMF-BAK-068	0.0089	-0.1789	-0.2513	-0.1469	-0.2003	0.2919	-0.0442	0.0234	-0.083	-0.0887
CMF-BAK-126	0.006	-0.1604	-0.2239	-0.1236	-0.1713	0.251	-0.0506	0.0153	-0.0652	-0.0736
NSO12	0.0092	-0.1807	-0.2544	-0.1494	-0.2082	0.301	-0.071	0.0102	-0.0802	-0.0919
SAD015	0.003	-0.1436	-0.1969	-0.1094	-0.1477	0.2206	-0.0422	0.0131	-0.0655	-0.0694
SAD107	0.0079	-0.1795	-0.2523	-0.1453	-0.2071	0.2973	-0.0411	0.012	-0.0725	-0.0795
Buch15	-0.0084	-0.028	0.0151	0.008	0.0015	-0.0015	-0.0007	0.0034	0.0007	-0.0024
EJC1	-0.0131	-0.0143	-0.0111	-0.0003	0.0024	-0.0045	-0.0031	0.0022	-0.0043	0.0014
EJC2	-0.0124	-0.0141	-0.0083	0.0003	0.0003	-0.0051	-0.0052	0.0026	-0.0018	0.0022
EJC8	-0.0115	-0.0147	-0.0135	-0.0008	-0.0028	-0.0057	-0.0032	0.004	-0.0046	0.001
SJS24	-0.0112	-0.033	-0.0048	0.004	0.0009	0.0011	-0.0023	0.0025	-0.0022	-0.0008
CAM-POL-014_2	0.0076	-0.1768	-0.2475	-0.1508	-0.1984	0.2836	-0.0333	0.0169	-0.0691	-0.0692
CMF-BAK-011	0.0085	-0.1838	-0.2616	-0.1531	-0.2111	0.301	-0.0525	0.0208	-0.0887	-0.0966
CMF-BAK-069	0.0084	-0.1833	-0.2588	-0.1424	-0.2028	0.2894	-0.0598	0.0216	-0.0731	-0.0926
NSO149	0.0083	-0.1842	-0.2541	-0.1464	-0.1991	0.2936	-0.0401	0.017	-0.0752	-0.0842
SAD020	0.0062	-0.1551	-0.2129	-0.1198	-0.1678	0.2425	-0.0371	0.0106	-0.0679	-0.0687
SAD113	0.008	-0.1721	-0.2407	-0.1313	-0.1878	0.2807	-0.0404	0.0115	-0.0732	-0.0734
Buch17_IgnorePIHAT	-0.0093	-0.0295	0.0158	0.0069	0.0046	-0.0021	0.0006	0.0026	0.0013	0.0026
